"id";"hash";"oktmo";"municipality";"lvl";"odate_start";"odate_end";"region";"mun_type"
5713;"443a3fe7b5a4c6559823f9536e9eff85";"22621416";Каменский сельсовет;2;2015-01-28;2019-12-24;Нижегородская область;Сельское поселение
5714;"9b1f0e36b06418f1a09a549c0aec9e0c";"22621420";Красногорский сельсовет;2;2015-01-28;2019-12-24;Нижегородская область;Сельское поселение
5715;e0636f9117ec7747458a76d49d5a5706;"22621424";Михайловский сельсовет;2;2015-01-28;2019-12-24;Нижегородская область;Сельское поселение
5716;"827b0d36eb13c170abd9375025f17894";"22621428";Огнев-Майданский сельсовет;2;2015-01-28;2019-12-24;Нижегородская область;Сельское поселение
5717;ce2a721588bcbfcd12b5d8ddffe42a46;"22621432";Отарский сельсовет;2;2015-01-28;2019-12-24;Нижегородская область;Сельское поселение
5718;"5716a6614be4bd6eab8831e1ce929295";"22621444";Семьянский сельсовет;2;2015-01-28;2019-12-24;Нижегородская область;Сельское поселение
5719;"0e57dca532572ffeaf81444fc1a35b2a";"22621448";Фокинский сельсовет;2;2015-01-28;2019-12-24;Нижегородская область;Сельское поселение
5720;"79104d646564c0bcd0e6baccb7dc26b9";"22621452";Чугуновский сельсовет;2;2015-01-28;2019-12-24;Нижегородская область;Сельское поселение
5721;"1b5e28b27c7a2b0855442f5cf2927635";"22622000";Воскресенский муниципальный район;1;2015-01-28;2021-11-03;Нижегородская область;Муниципальный район
5722;d735be9c5ab494c53474d6204aa2f9e2;"22622151";рабочий поселок Воскресенское;2;2015-01-28;2021-11-03;Нижегородская область;Городское поселение
5723;"52e177ba64b1a8da0b84c9a99bb9b643";"22622404";Благовещенский сельсовет;2;2015-01-28;2021-11-03;Нижегородская область;Сельское поселение
5724;ca138eb577a63d6a51f094b8f0e35328;"22622408";Богородский сельсовет;2;2015-01-28;2021-11-03;Нижегородская область;Сельское поселение
5725;"3908c89ef6f159237f96ddf960b82479";"22622416";Владимирский сельсовет;2;2015-01-28;2021-11-03;Нижегородская область;Сельское поселение
5726;"144f1c65a3051811e4488c3a19ecc10e";"22622420";Воздвиженский сельсовет;2;2015-01-28;2021-11-03;Нижегородская область;Сельское поселение
5727;"266633e414a9e8ada309fbae82b0c285";"22622424";Глуховский сельсовет;2;2015-01-28;2021-11-03;Нижегородская область;Сельское поселение
5728;"84f36c5885a5365ca95931d76056db9f";"22622432";Егоровский сельсовет;2;2015-01-28;2021-11-03;Нижегородская область;Сельское поселение
5729;fcf160211f875de15e82ce416c763954;"22622440";Капустихинский сельсовет;2;2015-01-28;2021-11-03;Нижегородская область;Сельское поселение
5730;ebeeb3f1c27a5dae3ce509a32058db6c;"22622452";Нахратовский сельсовет;2;2015-01-28;2021-11-03;Нижегородская область;Сельское поселение
